Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),,Size,Color,Season,Review Rating,Subscription Status,Payment Method,,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases
3022,65,Female,Sunglasses,Accessories,77,,S,Blue,Summer,4.5,No,Debit Card,,No,No,47,Cash,Quarterly
3023,58,Female,Sandals,Footwear,26,,M,Lavender,Fall,4,No,Debit Card,,No,No,23,laybye,Weekly
3024,50,Female,Backpack,Accessories,31,,M,Brown,Summer,2.9,No,laybye,,No,No,4,laybye,Quarterly
3025,67,Female,Blouse,Clothing,82,,S,White,Spring,4,No,Credit Card,,No,No,47,Credit Card,Every 3 Months
3026,40,Female,Shoes,Footwear,60,,XL,Green,Summer,3.4,No,Debit Card,,No,No,7,PayPal,Monthly
3027,55,Female,Shirt,Clothing,70,,L,Magenta,Fall,2.5,No,laybye,,No,No,6,Credit Card,Annually
3028,52,Female,Hoodie,Clothing,26,,XL,Peach,Winter,2.8,No,Bank Transfer,,No,No,47,Credit Card,Quarterly
3029,62,Female,Dress,Clothing,100,,L,Charcoal,Summer,3,No,laybye,,No,No,7,PayPal,Every 3 Months
3030,64,Female,Dress,Clothing,82,,M,Gold,Summer,3.1,No,Bank Transfer,,No,No,1,Debit Card,Quarterly
3031,43,Female,Sneakers,Footwear,24,,XL,Purple,Spring,2.6,No,laybye,,No,No,23,Credit Card,Weekly
3032,61,Female,Blouse,Clothing,74,,L,Teal,Summer,4.9,No,laybye,,No,No,30,Credit Card,Monthly
3033,26,Female,Backpack,Accessories,58,,XL,Green,Summer,3.5,No,Debit Card,,No,No,24,Credit Card,Quarterly
3034,22,Female,Sweater,Clothing,56,,L,Orange,Spring,2.6,No,laybye,,No,No,9,PayPal,Weekly
3035,51,Female,Boots,Footwear,37,,L,Peach,Spring,3.5,No,laybye,,No,No,25,Credit Card,Quarterly
3036,69,Female,Handbag,Accessories,64,,M,Gold,Spring,4.5,No,Bank Transfer,,No,No,18,Cash,Bi-Weekly
3037,50,Female,Hoodie,Clothing,58,,S,Violet,Spring,4.3,No,laybye,,No,No,7,Venmo,Fortnightly
3038,51,Female,Belt,Accessories,44,,L,Charcoal,Summer,4.8,No,Debit Card,,No,No,2,Cash,Annually
3039,56,Female,Jewelry,Accessories,39,,M,Brown,Summer,4.2,No,Bank Transfer,,No,No,36,Debit Card,Annually
3040,59,Female,Blouse,Clothing,48,,L,Blue,Spring,3.2,No,Bank Transfer,,No,No,31,PayPal,Bi-Weekly
3041,18,Female,Handbag,Accessories,32,,M,Gold,Fall,4.1,No,laybye,,No,No,10,Cash,Fortnightly
3042,48,Female,Handbag,Accessories,79,,M,Orange,Winter,4,No,Credit Card,,No,No,27,PayPal,Monthly
3043,53,Female,Coat,Outerwear,27,,L,Turquoise,Winter,2.9,No,Credit Card,,No,No,14,PayPal,Every 3 Months
3044,45,Female,Belt,Accessories,98,,S,Peach,Fall,2.6,No,Debit Card,,No,No,17,Credit Card,Monthly
3045,21,Female,Boots,Footwear,67,,M,Magenta,Winter,2.7,No,laybye,,No,No,10,Bank Transfer,Quarterly
3046,42,Female,Socks,Clothing,37,,L,Black,Winter,4.6,No,Debit Card,,No,No,4,PayPal,Bi-Weekly
3047,60,Female,Shoes,Footwear,49,,M,White,Spring,3.2,No,Bank Transfer,,No,No,25,Cash,Every 3 Months
3048,21,Female,Sneakers,Footwear,74,,M,Violet,Fall,4.1,No,Cash,,No,No,3,PayPal,Bi-Weekly
3049,69,Female,Jewelry,Accessories,93,,M,Olive,Summer,3.9,No,laybye,,No,No,47,Venmo,Fortnightly
3050,40,Female,Handbag,Accessories,60,,L,Red,Summer,3,No,Debit Card,,No,No,41,Bank Transfer,Bi-Weekly
3051,31,Female,Coat,Outerwear,76,,S,Green,Spring,3.6,No,Cash,,No,No,28,Venmo,Every 3 Months
3052,44,Female,Sunglasses,Accessories,64,,L,Gold,Summer,4.6,No,laybye,,No,No,49,Debit Card,Every 3 Months
3053,48,Female,Shoes,Footwear,38,,XL,Olive,Spring,4.5,No,Credit Card,,No,No,7,Bank Transfer,Fortnightly
3054,32,Female,Shoes,Footwear,91,,L,Brown,Winter,3.2,No,Credit Card,,No,No,22,Bank Transfer,Monthly
3055,42,Female,Boots,Footwear,70,,S,Magenta,Summer,4.9,No,Cash,,No,No,34,Venmo,Monthly
3056,27,Female,Sandals,Footwear,22,,M,Violet,Fall,5,No,Bank Transfer,,No,No,5,Debit Card,Bi-Weekly
3057,69,Female,Gloves,Accessories,59,,M,Beige,Spring,3.8,No,Credit Card,,No,No,15,Cash,Bi-Weekly
3058,67,Female,Backpack,Accessories,22,,M,Blue,Spring,3.4,No,laybye,,No,No,26,Bank Transfer,Weekly
3059,41,Female,Handbag,Accessories,74,,S,Orange,Winter,3.8,No,laybye,,No,No,3,Bank Transfer,Fortnightly
3060,46,Female,Sweater,Clothing,71,,L,Maroon,Spring,3.2,No,laybye,,No,No,42,Credit Card,Quarterly
3061,47,Female,Coat,Outerwear,80,,S,Charcoal,Summer,4.7,No,Credit Card,,No,No,1,laybye,Monthly
3062,33,Female,T-shirt,Clothing,59,,L,Olive,Fall,4.5,No,Debit Card,,No,No,20,laybye,Every 3 Months
3063,51,Female,Backpack,Accessories,96,,L,Green,Fall,3.3,No,Bank Transfer,,No,No,39,laybye,Monthly
3064,26,Female,Sunglasses,Accessories,43,,L,Brown,Winter,3.9,No,Debit Card,,No,No,24,Credit Card,Fortnightly
3065,22,Female,Belt,Accessories,76,,S,Cyan,Winter,3.6,No,Debit Card,,No,No,49,Bank Transfer,Quarterly
3066,49,Female,Jacket,Outerwear,59,,M,Beige,Fall,2.8,No,Debit Card,,No,No,7,laybye,Bi-Weekly
3067,58,Female,Skirt,Clothing,48,,L,Teal,Summer,4.3,No,Cash,,No,No,13,laybye,Every 3 Months
3068,70,Female,Belt,Accessories,22,,S,Gray,Spring,3.5,No,Bank Transfer,,No,No,2,Cash,Weekly
3069,32,Female,Boots,Footwear,40,,M,Indigo,Winter,4.2,No,Bank Transfer,,No,No,4,Debit Card,Weekly
3070,62,Female,Jeans,Clothing,73,,L,Magenta,Spring,4.6,No,laybye,,No,No,17,Debit Card,Quarterly
3071,52,Female,Shoes,Footwear,26,,XL,Red,Fall,2.6,No,Debit Card,,No,No,43,laybye,Bi-Weekly
3072,23,Female,Sweater,Clothing,41,,L,Turquoise,Spring,3.4,No,Debit Card,,No,No,6,laybye,Monthly
3073,26,Female,Jewelry,Accessories,98,,L,Peach,Spring,3.1,No,laybye,,No,No,46,laybye,Quarterly
3074,58,Female,Shirt,Clothing,63,,L,White,Winter,3.6,No,laybye,,No,No,7,Debit Card,Bi-Weekly
3075,26,Female,Boots,Footwear,55,,L,Maroon,Winter,4.2,No,Bank Transfer,,No,No,34,Debit Card,Fortnightly
3076,54,Female,Shorts,Clothing,90,,XL,Beige,Winter,3.6,No,Credit Card,,No,No,21,laybye,Every 3 Months
3077,66,Female,Handbag,Accessories,46,,M,Blue,Summer,3.6,No,Credit Card,,No,No,13,ecocash,Bi-Weekly
3078,60,Female,Sweater,Clothing,88,,S,Red,Spring,3,No,laybye,,No,No,33,laybye,Bi-Weekly
3079,32,Female,Belt,Accessories,95,,M,Blue,Spring,2.5,No,Bank Transfer,,No,No,24,Bank Transfer,Bi-Weekly
3080,48,Female,Belt,Accessories,31,,M,Maroon,Fall,4,No,Credit Card,,No,No,4,Bank Transfer,Annually
3081,69,Female,Hoodie,Clothing,42,,L,Yellow,Spring,4.1,No,laybye,,No,No,5,Cash,Bi-Weekly
3082,64,Female,Sneakers,Footwear,44,,L,Pink,Winter,4.9,No,Debit Card,,No,No,11,Credit Card,Weekly
3083,56,Female,T-shirt,Clothing,99,,M,Maroon,Spring,4,No,laybye,,No,No,20,Bank Transfer,Annually
3084,22,Female,Pants,Clothing,20,,S,Purple,Summer,3.5,No,laybye,,No,No,28,laybye,Quarterly
3085,46,Female,Scarf,Accessories,37,,S,Indigo,Spring,3.2,No,Bank Transfer,,No,No,43,laybye,Monthly
3086,24,Female,Sweater,Clothing,50,,L,Gray,Winter,2.8,No,Credit Card,,No,No,10,laybye,Every 3 Months
3087,47,Female,Handbag,Accessories,73,,M,Lavender,Summer,3.5,No,Debit Card,,No,No,26,laybye,Every 3 Months
3088,62,Female,Shirt,Clothing,84,,M,Charcoal,Spring,3.1,No,Cash,,No,No,29,Bank Transfer,Monthly
3089,34,Female,Dress,Clothing,64,,M,Teal,Spring,3.3,No,laybye,,No,No,35,Bank Transfer,Quarterly
3090,50,Female,Sandals,Footwear,21,,L,Blue,Fall,4.6,No,Debit Card,,No,No,23,Cash,Bi-Weekly
3091,29,Female,Shirt,Clothing,36,,M,Peach,Summer,4.9,No,laybye,,No,No,15,Bank Transfer,Quarterly
3092,68,Female,Dress,Clothing,81,,L,Orange,Winter,3.4,No,Bank Transfer,,No,No,46,Credit Card,Annually
3093,52,Female,Sunglasses,Accessories,54,,L,Silver,Fall,3.5,No,Cash,,No,No,14,Bank Transfer,Bi-Weekly
3094,29,Female,Socks,Clothing,63,,L,Red,Summer,4.8,No,Bank Transfer,,No,No,17,Cash,Every 3 Months
3095,22,Female,Sandals,Footwear,59,,M,Gray,Summer,2.7,No,Bank Transfer,,No,No,9,Cash,Weekly
3096,62,Female,Hat,Accessories,53,,S,Beige,Fall,3.4,No,Cash,,No,No,13,laybye,Fortnightly
3097,69,Female,Shirt,Clothing,63,,L,White,Winter,3.5,No,laybye,,No,No,20,Bank Transfer,Monthly
3098,48,Female,Shoes,Footwear,33,,M,Silver,Fall,3.7,No,Debit Card,,No,No,39,Bank Transfer,Quarterly
3099,66,Female,Pants,Clothing,64,,L,Cyan,Summer,3.3,No,Bank Transfer,,No,No,50,Bank Transfer,Quarterly
3100,42,Female,Shirt,Clothing,98,,S,Maroon,Fall,2.9,No,laybye,,No,No,21,Bank Transfer,Bi-Weekly
3101,50,Female,Hat,Accessories,85,,L,Purple,Winter,3.9,No,laybye,,No,No,3,Bank Transfer,Weekly
3102,32,Female,Jewelry,Accessories,82,,S,Brown,Summer,2.7,No,laybye,,No,No,9,laybye,Fortnightly
3103,51,Female,Jacket,Outerwear,85,,M,Green,Summer,4.3,No,laybye,,No,No,29,Cash,Bi-Weekly
3104,27,Female,Shirt,Clothing,37,,S,Peach,Winter,3,No,laybye,,No,No,42,Bank Transfer,Weekly
3105,43,Female,Pants,Clothing,56,,S,Turquoise,Summer,5,No,laybye,,No,No,41,Debit Card,Fortnightly
3106,48,Female,Skirt,Clothing,33,,M,Olive,Fall,2.7,No,Debit Card,,No,No,17,Debit Card,Monthly
3107,62,Female,Sandals,Footwear,57,,M,Yellow,Winter,4.7,No,laybye,,No,No,20,PayPal,Annually
3108,65,Female,Blouse,Clothing,31,,L,Gray,Winter,4.6,No,Debit Card,,No,No,18,Credit Card,Bi-Weekly
3109,50,Female,Socks,Clothing,69,,M,Purple,Fall,3.2,No,Bank Transfer,,No,No,7,PayPal,Monthly
3110,60,Female,Jacket,Outerwear,92,,M,Gray,Winter,4.3,No,Credit Card,,No,No,47,Bank Transfer,Fortnightly
3111,19,Female,Handbag,Accessories,46,,L,Lavender,Fall,4.6,No,Bank Transfer,,No,No,2,Bank Transfer,Bi-Weekly
3112,21,Female,Belt,Accessories,81,,XL,Indigo,Spring,4.9,No,laybye,,No,No,25,Debit Card,Quarterly
3113,19,Female,Blouse,Clothing,97,,S,Green,Fall,3.8,No,Cash,,No,No,26,laybye,Annually
3114,46,Female,Shirt,Clothing,93,,L,Green,Summer,2.6,No,laybye,,No,No,2,Debit Card,Weekly
3115,21,Female,Handbag,Accessories,56,,M,Olive,Spring,4.7,No,laybye,,No,No,45,laybye,Bi-Weekly
3116,26,Female,Scarf,Accessories,53,,M,Charcoal,Fall,4.1,No,laybye,,No,No,9,Bank Transfer,Bi-Weekly
3117,50,Female,Coat,Outerwear,66,,L,Gray,Spring,3.7,No,Debit Card,,No,No,1,laybye,Weekly
3118,43,Female,Hoodie,Clothing,50,,M,Olive,Fall,3,No,Credit Card,,No,No,4,laybye,Bi-Weekly
3119,61,Female,Shorts,Clothing,97,,L,Blue,Summer,4.7,No,laybye,,No,No,31,Debit Card,Quarterly
3120,63,Female,Sandals,Footwear,79,,XL,Silver,Winter,4.7,No,Cash,,No,No,21,Credit Card,Every 3 Months
3121,46,Female,Shirt,Clothing,76,,M,Magenta,Fall,4,No,laybye,,No,No,32,Debit Card,Fortnightly
3122,63,Female,Hoodie,Clothing,38,,L,Black,Fall,2.6,No,Credit Card,,No,No,16,laybye,Weekly
3123,23,Female,Socks,Clothing,45,,M,Pink,Fall,3,No,Debit Card,,No,No,34,Credit Card,Fortnightly
3124,57,Female,Handbag,Accessories,77,,XL,Red,Fall,3.3,No,laybye,,No,No,40,laybye,Bi-Weekly
3125,57,Female,Jewelry,Accessories,51,,M,Peach,Summer,3.4,No,laybye,,No,No,4,Cash,Every 3 Months
3126,33,Female,Coat,Outerwear,26,,L,Lavender,Spring,4,No,laybye,,No,No,3,Cash,Quarterly
3127,57,Female,Sunglasses,Accessories,76,,L,Lavender,Winter,2.6,No,laybye,,No,No,28,Bank Transfer,Bi-Weekly
3128,55,Female,Gloves,Accessories,94,,M,Beige,Winter,3.4,No,Credit Card,,No,No,43,Credit Card,Every 3 Months
3129,65,Female,Jacket,Outerwear,32,,S,Indigo,Fall,4.4,No,laybye,,No,No,20,Cash,Annually
3130,60,Female,Sandals,Footwear,20,,S,Cyan,Summer,4.7,No,laybye,,No,No,40,laybye,Every 3 Months
3131,52,Female,Pants,Clothing,20,,M,Yellow,Summer,4.5,No,laybye,,No,No,34,laybye,Every 3 Months
3132,34,Female,Jacket,Outerwear,59,,M,Peach,Fall,2.9,No,Cash,,No,No,11,Bank Transfer,Every 3 Months
3133,33,Female,Sweater,Clothing,97,,M,Yellow,Summer,4.2,No,Cash,,No,No,26,Cash,Quarterly
3134,58,Female,T-shirt,Clothing,68,,M,Orange,Spring,4.1,No,Credit Card,,No,No,29,Cash,Bi-Weekly
3135,35,Female,Boots,Footwear,66,,L,Gray,Spring,4.4,No,laybye,,No,No,47,Bank Transfer,Weekly
3136,68,Female,Shoes,Footwear,85,,L,Yellow,Spring,4.7,No,Bank Transfer,,No,No,48,laybye,Fortnightly
3137,58,Female,Skirt,Clothing,32,,M,Gray,Fall,3.1,No,Bank Transfer,,No,No,29,Cash,Bi-Weekly
3138,34,Female,Coat,Outerwear,44,,M,Turquoise,Spring,2.7,No,Cash,,No,No,14,Bank Transfer,Monthly
3139,47,Female,Blouse,Clothing,95,,L,Gray,Fall,4.6,No,laybye,,No,No,40,Cash,Every 3 Months
3140,35,Female,Sunglasses,Accessories,85,,M,Olive,Winter,4.4,No,laybye,,No,No,4,laybye,Weekly
3141,34,Female,Gloves,Accessories,44,,XL,Peach,Summer,4.6,No,Debit Card,,No,No,37,Bank Transfer,Weekly
3142,36,Female,Sunglasses,Accessories,30,,S,Peach,Winter,4.9,No,laybye,,No,No,47,Credit Card,Bi-Weekly
3143,23,Female,Sneakers,Footwear,21,,L,Magenta,Winter,4,No,laybye,,No,No,1,laybye,Quarterly
3144,68,Female,Hoodie,Clothing,22,,M,Purple,Summer,2.9,No,Debit Card,,No,No,26,Cash,Quarterly
3145,23,Female,Boots,Footwear,70,,L,Beige,Spring,2.6,No,Bank Transfer,,No,No,12,Debit Card,Quarterly
3146,57,Female,Handbag,Accessories,29,,XL,Purple,Spring,4.6,No,Debit Card,,No,No,16,laybye,Fortnightly
3147,21,Female,Shirt,Clothing,83,,S,Yellow,Winter,4.9,No,Bank Transfer,,No,No,19,laybye,Annually
3148,45,Female,Sweater,Clothing,99,,M,Pink,Winter,4.3,No,Cash,,No,No,21,Credit Card,Weekly
3149,37,Female,Shorts,Clothing,35,,L,Purple,Fall,4.3,No,Credit Card,,No,No,15,laybye,Weekly
3150,18,Female,Belt,Accessories,40,,M,Lavender,Winter,4.6,No,Debit Card,,No,No,9,laybye,Annually
3151,55,Female,Blouse,Clothing,25,,M,Peach,Spring,2.6,No,laybye,,No,No,7,Bank Transfer,Bi-Weekly
3152,52,Female,T-shirt,Clothing,64,,L,Orange,Fall,3.1,No,Cash,,No,No,47,Bank Transfer,Quarterly
3153,49,Female,Belt,Accessories,90,,M,Red,Fall,3.1,No,laybye,,No,No,17,laybye,Monthly
3154,56,Female,Socks,Clothing,88,,L,Red,Fall,3.1,No,Bank Transfer,,No,No,46,laybye,Fortnightly
3155,27,Female,Belt,Accessories,55,,M,Gold,Winter,4.4,No,laybye,,No,No,32,Cash,Quarterly
3156,22,Female,Handbag,Accessories,90,,M,Brown,Fall,4.3,No,laybye,,No,No,34,Cash,Annually
3157,18,Female,Shirt,Clothing,50,,M,Black,Winter,3.1,No,Cash,,No,No,18,Cash,Monthly
3158,21,Female,Belt,Accessories,34,,L,Red,Fall,3.1,No,Bank Transfer,,No,No,5,Debit Card,Fortnightly
3159,30,Female,Jewelry,Accessories,77,,M,Gray,Winter,4.9,No,laybye,,No,No,44,Credit Card,Monthly
3160,62,Female,Hat,Accessories,89,,L,Pink,Winter,2.9,No,laybye,,No,No,4,Bank Transfer,Quarterly
3161,28,Female,Backpack,Accessories,87,,XL,Turquoise,Fall,3.8,No,Debit Card,,No,No,37,Cash,Fortnightly
3162,66,Female,Dress,Clothing,77,,S,Charcoal,Winter,4.2,No,Cash,,No,No,43,Cash,Monthly
3163,66,Female,Shoes,Footwear,85,,L,Blue,Winter,3.9,No,Credit Card,,No,No,28,Bank Transfer,Quarterly
3164,49,Female,Pants,Clothing,66,,XL,Turquoise,Summer,2.8,No,Bank Transfer,,No,No,36,Cash,Monthly
3165,40,Female,Dress,Clothing,32,,L,Silver,Winter,2.6,No,Cash,,No,No,16,Credit Card,Annually
3166,49,Female,Jacket,Outerwear,92,,M,Lavender,Spring,3,No,laybye,,No,No,38,Bank Transfer,Every 3 Months
3167,19,Female,Shirt,Clothing,80,,M,Gold,Winter,2.7,No,Debit Card,,No,No,37,Bank Transfer,Fortnightly
3168,24,Female,Dress,Clothing,78,,M,Blue,Fall,2.8,No,laybye,,No,No,9,Cash,Bi-Weekly
3169,31,Female,Jeans,Clothing,24,,M,Orange,Spring,2.9,No,Bank Transfer,,No,No,14,laybye,Fortnightly
3170,35,Female,T-shirt,Clothing,59,,M,White,Fall,3.8,No,laybye,,No,No,3,laybye,Weekly
3171,65,Female,Sunglasses,Accessories,41,,XL,Charcoal,Spring,4.4,No,Debit Card,,No,No,10,Credit Card,Fortnightly
3172,68,Female,Jewelry,Accessories,26,,M,Maroon,Spring,3.1,No,Credit Card,,No,No,26,Bank Transfer,Bi-Weekly
3173,57,Female,Socks,Clothing,52,,M,Olive,Fall,3.7,No,laybye,,No,No,30,Debit Card,Bi-Weekly
3174,69,Female,Skirt,Clothing,46,,L,Teal,Summer,4.9,No,Cash,,No,No,32,laybye,Fortnightly
3175,45,Female,Pants,Clothing,52,,L,Orange,Winter,3.8,No,laybye,,No,No,35,laybye,Monthly
3176,35,Female,Socks,Clothing,42,,M,Maroon,Fall,3.4,No,Debit Card,,No,No,26,Debit Card,Every 3 Months
3177,36,Female,Sandals,Footwear,37,,XL,Turquoise,Spring,4.6,No,Cash,,No,No,39,Credit Card,Monthly
3178,55,Female,Belt,Accessories,52,,L,Beige,Fall,3.2,No,Credit Card,,No,No,31,Credit Card,Monthly
3179,66,Female,Sandals,Footwear,34,,L,Beige,Spring,2.7,No,Cash,,No,No,28,Credit Card,Annually
3180,57,Female,Shorts,Clothing,88,,M,Olive,Spring,4.3,No,Debit Card,,No,No,12,Debit Card,Bi-Weekly
3181,18,Female,Handbag,Accessories,88,,L,Turquoise,Fall,3.8,No,Cash,,No,No,46,laybye,Weekly
3182,31,Female,Jacket,Outerwear,51,,M,Charcoal,Summer,4.4,No,Cash,,No,No,27,laybye,Every 3 Months
3183,50,Female,Sunglasses,Accessories,97,,L,Green,Fall,3.6,No,laybye,,No,No,4,Credit Card,Annually
3184,50,Female,Sneakers,Footwear,56,,M,Green,Winter,3.5,No,Debit Card,,No,No,14,Cash,Every 3 Months
3185,61,Female,Sweater,Clothing,53,,L,Green,Spring,4.2,No,Credit Card,,No,No,30,laybye,Quarterly
3186,52,Female,Skirt,Clothing,71,,L,Gold,Fall,4.7,No,Credit Card,,No,No,6,laybye,Annually
3187,38,Female,Jewelry,Accessories,93,,S,Cyan,Winter,4.8,No,laybye,,No,No,43,laybye,Annually
3188,67,Female,Blouse,Clothing,72,,L,Indigo,Winter,3.2,No,Credit Card,,No,No,28,Debit Card,Weekly
3189,42,Female,Blouse,Clothing,59,,M,Lavender,Winter,3.5,No,laybye,,No,No,39,Bank Transfer,Monthly
3190,25,Female,Boots,Footwear,87,,M,Beige,Summer,4.2,No,laybye,,No,No,30,laybye,Bi-Weekly
3191,41,Female,Jeans,Clothing,78,,S,Purple,Fall,3.4,No,Bank Transfer,,No,No,5,Credit Card,Fortnightly
3192,62,Female,Hoodie,Clothing,68,,XL,Maroon,Winter,4.7,No,Bank Transfer,,No,No,42,Credit Card,Every 3 Months
3193,19,Female,Sweater,Clothing,76,,S,Maroon,Fall,3,No,Credit Card,,No,No,20,Cash,Fortnightly
3194,63,Female,Gloves,Accessories,99,,L,Teal,Winter,4,No,laybye,,No,No,35,Credit Card,Fortnightly
3195,43,Female,Sneakers,Footwear,52,,L,Gold,Summer,4.6,No,Debit Card,,No,No,10,Credit Card,Bi-Weekly
3196,68,Female,Sunglasses,Accessories,58,,S,Red,Spring,4.9,No,Debit Card,,No,No,36,Credit Card,Quarterly
3197,24,Female,Belt,Accessories,59,,L,Maroon,Winter,2.8,No,Debit Card,,No,No,21,Debit Card,Fortnightly
3198,27,Female,Sweater,Clothing,71,,M,Teal,Spring,3.2,No,Bank Transfer,,No,No,29,Credit Card,Every 3 Months
3199,61,Female,Gloves,Accessories,94,,L,Peach,Winter,2.8,No,Cash,,No,No,39,Debit Card,Weekly
3200,59,Female,Handbag,Accessories,40,,XL,Pink,Winter,4.2,No,laybye,,No,No,16,laybye,Monthly
3201,67,Female,Socks,Clothing,24,,L,Black,Spring,4.8,No,laybye,,No,No,32,Credit Card,Monthly
3202,46,Female,Pants,Clothing,38,,S,Indigo,Fall,2.8,No,Credit Card,,No,No,34,Cash,Monthly
3203,65,Female,Scarf,Accessories,37,,L,Green,Fall,4.5,No,Bank Transfer,,No,No,38,laybye,Annually
3204,63,Female,Coat,Outerwear,29,,L,Teal,Spring,4.1,No,Cash,,No,No,14,laybye,Annually
3205,57,Female,Jacket,Outerwear,92,,XL,Lavender,Fall,4.3,No,Credit Card,,No,No,23,Debit Card,Bi-Weekly
3206,40,Female,Hoodie,Clothing,24,,XL,Magenta,Fall,4.4,No,Debit Card,,No,No,50,Bank Transfer,Every 3 Months
3207,36,Female,Boots,Footwear,52,,M,Brown,Winter,3,No,Debit Card,,No,No,49,laybye,Monthly
3208,67,Female,Socks,Clothing,29,,XL,Beige,Summer,2.7,No,Debit Card,,No,No,14,laybye,Annually
3209,61,Female,Jewelry,Accessories,30,,L,Indigo,Winter,3.3,No,laybye,,No,No,42,laybye,Weekly
3210,64,Female,Shoes,Footwear,31,,L,Peach,Fall,4.3,No,Bank Transfer,,No,No,39,laybye,Annually
3211,30,Female,Socks,Clothing,67,,M,Magenta,Summer,2.9,No,Debit Card,,No,No,43,laybye,Bi-Weekly
3212,53,Female,Pants,Clothing,65,,L,Turquoise,Winter,4.9,No,Credit Card,,No,No,12,Cash,Monthly
3213,27,Female,Sneakers,Footwear,22,,M,Indigo,Winter,3.6,No,Bank Transfer,,No,No,21,Debit Card,Weekly
3214,27,Female,Sunglasses,Accessories,56,,M,Brown,Winter,3.3,No,laybye,,No,No,33,Credit Card,Monthly
3215,53,Female,Skirt,Clothing,78,,M,Yellow,Spring,3.1,No,Bank Transfer,,No,No,6,Debit Card,Annually
3216,34,Female,Coat,Outerwear,90,,M,Magenta,Summer,2.7,No,Bank Transfer,,No,No,10,laybye,Every 3 Months
3217,39,Female,Hoodie,Clothing,85,,S,Olive,Winter,3.4,No,Debit Card,,No,No,18,Cash,Weekly
3218,44,Female,Sunglasses,Accessories,58,,M,Silver,Fall,3.4,No,laybye,,No,No,46,laybye,Weekly
3219,37,Female,Skirt,Clothing,34,,M,Teal,Fall,3.9,No,laybye,,No,No,49,laybye,Monthly
3220,57,Female,Coat,Outerwear,40,,L,White,Summer,3.5,No,Bank Transfer,,No,No,39,Credit Card,Weekly
3221,38,Female,Handbag,Accessories,29,,M,Blue,Fall,4.1,No,laybye,,No,No,16,Cash,Monthly
3222,21,Female,T-shirt,Clothing,76,,M,Yellow,Winter,3.2,No,Credit Card,,No,No,28,Cash,Annually
3223,45,Female,Sunglasses,Accessories,84,,S,Maroon,Fall,4.6,No,Debit Card,,No,No,22,laybye,Quarterly
3224,68,Female,Shirt,Clothing,65,,S,Gray,Spring,3.9,No,laybye,,No,No,36,laybye,Bi-Weekly
3225,37,Female,Hoodie,Clothing,80,,L,Indigo,Winter,2.7,No,Cash,,No,No,18,laybye,Monthly
3226,53,Female,Blouse,Clothing,98,,M,Pink,Fall,3,No,Credit Card,,No,No,31,Credit Card,Weekly
3227,57,Female,Sneakers,Footwear,71,,XL,Beige,Spring,3.3,No,Debit Card,,No,No,38,Bank Transfer,Fortnightly
3228,28,Female,Scarf,Accessories,69,,XL,White,Fall,2.7,No,Credit Card,,No,No,42,Debit Card,Quarterly
3229,37,Female,Jewelry,Accessories,95,,M,Yellow,Spring,4.6,No,Credit Card,,No,No,27,laybye,Annually
3230,54,Female,Pants,Clothing,67,,M,Teal,Fall,2.7,No,Debit Card,,No,No,24,Cash,Monthly
3231,49,Female,Sneakers,Footwear,49,,M,Olive,Summer,2.5,No,laybye,,No,No,38,Debit Card,Annually
3232,62,Female,Shoes,Footwear,97,,M,Maroon,Winter,4.4,No,laybye,,No,No,9,Credit Card,Annually
3233,45,Female,T-shirt,Clothing,34,,M,White,Spring,4,No,laybye,,No,No,19,Bank Transfer,Monthly
3234,45,Female,Belt,Accessories,74,,M,Lavender,Fall,3.8,No,Credit Card,,No,No,11,Debit Card,Bi-Weekly
3235,49,Female,Jewelry,Accessories,96,,M,Black,Winter,2.5,No,Bank Transfer,,No,No,16,Debit Card,Quarterly
3236,27,Female,Belt,Accessories,68,,M,Green,Summer,4,No,laybye,,No,No,18,laybye,Monthly
3237,63,Female,Belt,Accessories,84,,L,Olive,Fall,4.1,No,laybye,,No,No,8,Cash,Monthly
3238,61,Female,T-shirt,Clothing,57,,M,Gray,Summer,2.8,No,Bank Transfer,,No,No,4,Cash,Weekly
3239,25,Female,Sneakers,Footwear,84,,XL,Teal,Fall,3.4,No,laybye,,No,No,37,Cash,Quarterly
3240,33,Female,Sunglasses,Accessories,32,,M,Charcoal,Fall,2.7,No,Credit Card,,No,No,30,Cash,Monthly
3241,56,Female,Sandals,Footwear,37,,M,Violet,Fall,3.8,No,Credit Card,,No,No,37,Bank Transfer,Monthly
3242,50,Female,Handbag,Accessories,58,,M,Lavender,Summer,4.4,No,Credit Card,,No,No,30,laybye,Quarterly
3243,45,Female,Socks,Clothing,74,,S,Beige,Fall,2.8,No,Cash,,No,No,17,laybye,Weekly
3244,45,Female,Hoodie,Clothing,99,,L,Black,Summer,5,No,laybye,,No,No,11,Bank Transfer,Every 3 Months
3245,65,Female,Sweater,Clothing,81,,M,Black,Fall,4.7,No,Bank Transfer,,No,No,42,Credit Card,Annually
3246,63,Female,Pants,Clothing,76,,M,Purple,Fall,3.2,No,laybye,,No,No,20,Cash,Weekly
3247,70,Female,Sneakers,Footwear,98,,M,Magenta,Summer,2.9,No,laybye,,No,No,37,Cash,Monthly
